path,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,lentes_claros,lentes_oscuros,iluminacion_indadecuada,cara_cubierta,head pose,sombrero
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0363-image56435.jpg,60.092559,47.896552,90.001815,42.37931,56.027223,72.288566,62.99637,96.970962,80.709619,96.3902,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0362-image11198.jpg,48.767695,52.252269,100.165154,47.315789,71.127042,87.098004,56.898367,101.036298,96.970962,100.745917,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0361-image66293.jpg,47.606171,61.544465,94.938294,54.575318,81.580762,86.517241,49.92922,108.876588,95.809437,101.907441,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0360-image45051.jpg,46.444646,47.606171,83.903811,57.76951,60.963702,78.38657,39.76588,94.357532,71.998185,101.036298,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0359-image70646.jpg,40.927405,61.254083,89.130672,52.252269,65.6098,83.032668,49.058076,108.005445,96.3902,98.132486,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0358-image22429.jpg,50.509982,43.540835,91.453721,53.994555,74.901996,75.77314,47.025408,88.84029,80.709619,96.099819,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0357-image34314.jpg,51.090744,50.219601,93.77677,61.834846,75.192377,89.130672,42.37931,97.261343,79.257713,105.392015,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0356-image52481.jpg,45.573503,56.607985,93.486388,44.121597,62.125227,71.417423,56.898367,100.165154,98.132486,93.196007,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0355-image01061.jpg,51.381125,51.961887,102.488203,49.348457,77.515426,79.548094,58.640653,94.647913,94.938294,92.034483,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0354-image22400.jpg,62.99637,50.219601,108.876588,58.350272,81.871143,85.355717,51.090744,95.228675,97.842105,102.778584,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0353-image15014.jpg,35.410163,73.15971,76.063521,54.575318,81.871143,83.61343,57.188748,113.522686,92.615245,98.713249,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0352-image19187.jpg,44.99274,49.348457,85.355717,33.958258,60.092559,73.450091,62.705989,96.099819,94.357532,84.774955,0,0,1,0,1.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0351-image12926.jpg,46.154265,66.771325,92.615245,53.123412,76.353902,76.353902,67.352087,104.23049,93.486388,97.842105,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0350-image38840.jpg,70.255898,44.702359,110.618875,57.479129,88.84029,86.517241,42.960073,86.807623,87.969147,103.359347,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0349-image07619.jpg,48.477314,59.221416,98.713249,56.027223,70.546279,92.324864,58.059891,107.424682,94.647913,105.972777,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0348-image66196.jpg,56.317604,47.606171,100.455535,42.088929,85.936479,62.99637,70.255898,96.680581,105.682396,91.744102,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0347-image60933.jpg,49.058076,49.92922,83.323049,47.025408,66.190563,74.901996,50.800363,97.261343,82.742287,97.261343,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0346-image43168.jpg,61.544465,40.637024,107.715064,45.863884,85.936479,84.774955,50.800363,82.161525,99.584392,87.678766,0,0,1,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0345-image59465.jpg,61.544465,42.088929,99.584392,55.15608,72.578947,73.450091,50.219601,88.549909,83.323049,98.422868,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0344-image50304.jpg,52.833031,54.575318,88.549909,49.92922,64.738657,79.548094,59.511797,104.811252,92.905626,96.099819,1,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0343-image21173.jpg,39.76588,43.540835,83.032668,38.313975,67.061706,69.384755,48.477314,86.807623,84.484574,83.323049,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0342-image03672.jpg,64.738657,54.865699,100.165154,56.317604,86.807623,85.646098,58.640653,103.359347,87.388385,104.520871,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0341-image19142.jpg,50.509982,54.865699,93.196007,55.446461,80.709619,77.225045,50.800363,95.809437,86.22686,97.261343,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0340-image20225.jpg,62.415608,42.960073,105.101633,41.217786,83.323049,67.352087,64.738657,94.357532,93.77677,94.067151,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0339-image00041.jpg,59.511797,44.702359,104.23049,48.186933,77.805808,76.353902,56.027223,93.196007,98.132486,96.680581,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0338-image66938.jpg,62.705989,43.250454,101.036298,40.637024,76.353902,67.352087,67.932849,89.711434,100.455535,90.292196,0,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0337-image06325.jpg,61.544465,53.413793,101.907441,52.833031,70.546279,86.22686,63.286751,103.359347,95.228675,103.359347,0,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0336-image09378.jpg,44.99274,58.059891,79.257713,53.994555,85.646098,72.288566,62.415608,103.649728,94.647913,100.165154,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0335-image39759.jpg,55.736842,58.350272,95.519056,54.865699,86.807623,85.646098,65.6098,110.328494,94.067151,108.295826,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0334-image60859.jpg,42.960073,50.509982,90.292196,47.606171,67.932849,76.934664,53.123412,99.874773,86.22686,97.842105,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0333-image20019.jpg,56.027223,51.090744,103.649728,58.640653,80.709619,76.934664,47.896552,96.970962,91.163339,105.972777,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0332-image21904.jpg,58.640653,43.540835,97.551724,64.157895,67.642468,75.77314,42.37931,87.969147,71.417423,103.068966,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0331-image11153.jpg,44.411978,54.575318,80.709619,49.638838,62.415608,71.998185,48.186933,91.453721,82.451906,89.130672,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0330-image25291.jpg,46.444646,51.671506,94.357532,53.994555,64.738657,83.903811,49.92922,97.261343,97.551724,99.584392,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0329-image04950.jpg,49.638838,47.025408,88.84029,46.735027,79.838475,65.029038,57.188748,94.067151,86.22686,92.324864,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0328-image13586.jpg,56.027223,57.188748,99.294011,51.381125,84.774955,81.290381,68.22323,106.263158,103.359347,101.61706,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0327-image20695.jpg,52.833031,51.090744,95.519056,40.346642,73.450091,67.932849,66.771325,92.034483,105.972777,79.838475,0,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0326-image20655.jpg,56.027223,41.508167,103.359347,33.958258,73.740472,66.480944,61.254083,87.388385,100.455535,84.194192,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0325-image05824.jpg,65.029038,43.540835,108.005445,51.381125,89.130672,76.063521,61.544465,92.615245,96.680581,97.842105,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0324-image19988.jpg,58.931034,47.896552,99.00363,51.961887,74.611615,75.192377,54.575318,83.032668,95.809437,85.936479,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0323-image12466.jpg,48.767695,56.027223,98.713249,54.284936,74.321234,87.969147,54.865699,104.23049,92.905626,103.649728,0,0,1,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0322-image53794.jpg,48.767695,52.252269,91.453721,51.381125,70.836661,78.967332,50.800363,102.488203,89.711434,102.197822,0,0,1,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0321-image21059.jpg,52.54265,51.961887,102.778584,46.735027,84.484574,87.098004,59.511797,100.455535,105.682396,94.647913,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0320-image19764.jpg,47.315789,50.800363,90.292196,53.994555,71.127042,85.355717,54.865699,99.294011,88.259528,101.326679,0,0,0,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0319-image00306.jpg,54.865699,71.417423,85.355717,53.123412,90.872958,83.323049,75.482759,113.522686,100.745917,98.713249,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0318-image05015.jpg,46.444646,38.894737,87.098004,36.862069,74.901996,71.127042,52.54265,88.549909,85.065336,83.903811,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0317-image39332.jpg,58.059891,44.99274,107.134301,40.637024,80.419238,68.803993,61.544465,97.551724,99.584392,93.196007,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0316-image10183.jpg,51.671506,53.704174,94.938294,54.865699,78.096189,82.742287,56.317604,99.874773,87.969147,101.326679,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0315-image70834.jpg,66.480944,39.475499,112.941924,35.119782,93.196007,71.417423,76.063521,88.84029,108.876588,85.355717,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0314-image63518.jpg,43.831216,56.027223,92.034483,56.027223,68.803993,92.615245,42.669691,101.326679,91.453721,102.778584,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0313-image01953.jpg,44.99274,50.219601,79.838475,47.896552,63.867514,78.096189,44.411978,92.905626,73.450091,94.067151,0,0,1,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0312-image17835.jpg,65.6098,44.99274,107.715064,51.090744,85.355717,77.515426,60.092559,92.905626,101.326679,98.132486,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0311-image05531.jpg,58.931034,43.540835,101.326679,45.863884,92.034483,73.450091,67.061706,90.872958,98.713249,89.130672,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0310-image50396.jpg,73.15971,66.480944,108.586207,66.190563,73.15971,92.034483,70.836661,122.814882,96.680581,123.686025,1,1,1,1,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0309-image23163.jpg,51.961887,53.704174,100.165154,53.704174,76.353902,77.225045,58.350272,101.61706,89.130672,103.068966,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0308-image47103.jpg,52.252269,44.702359,101.61706,36.281307,89.130672,70.255898,67.352087,92.324864,108.005445,86.807623,1,1,1,1,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0307-image04445.jpg,68.22323,58.059891,112.361162,58.059891,92.905626,94.938294,71.127042,111.490018,105.101633,112.941924,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0306-image66095.jpg,45.573503,52.252269,84.774955,44.702359,69.384755,72.288566,56.898367,99.874773,91.453721,92.615245,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0305-image37348.jpg,50.509982,55.446461,91.163339,60.092559,79.838475,74.321234,50.509982,104.23049,89.711434,108.586207,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0304-image21084.jpg,45.283122,45.863884,87.678766,38.023593,62.99637,63.577132,53.123412,85.065336,92.034483,71.707804,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0303-image08879.jpg,39.76588,51.961887,65.029038,53.123412,33.958258,78.967332,37.15245,98.132486,58.350272,103.649728,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0302-image19981.jpg,36.571688,53.123412,85.065336,50.509982,49.92922,80.419238,46.154265,97.551724,86.22686,90.001815,0,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0301-image65908.jpg,59.221416,54.865699,103.649728,55.736842,96.680581,83.032668,62.99637,105.392015,95.519056,108.876588,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0300-image23259.jpg,32.796733,62.99637,77.805808,49.638838,64.738657,83.903811,40.927405,100.745917,83.61343,87.388385,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0299-image67064.jpg,45.283122,55.446461,89.421053,51.961887,60.092559,83.903811,45.573503,98.132486,91.163339,96.680581,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0298-image41979.jpg,54.284936,56.317604,88.84029,54.865699,52.252269,79.838475,50.509982,106.84392,81.290381,106.84392,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0297-image18542.jpg,60.963702,57.76951,92.905626,58.350272,56.607985,76.353902,56.607985,105.392015,78.096189,107.715064,0,0,1,1,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0296-image50072.jpg,47.025408,38.894737,88.84029,40.637024,71.127042,74.030853,47.315789,85.936479,78.676951,90.001815,1,1,1,1,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0295-image60124.jpg,68.513612,41.508167,103.940109,46.735027,99.294011,67.352087,69.384755,89.421053,97.551724,92.615245,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0294-image49628.jpg,41.508167,57.188748,89.421053,53.704174,64.157895,94.938294,56.027223,104.23049,94.647913,101.61706,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0293-image19652.jpg,55.736842,58.640653,105.392015,56.607985,73.740472,88.259528,64.738657,106.263158,103.940109,105.101633,0,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0292-image67342.jpg,56.898367,44.411978,107.134301,40.056261,79.838475,75.77314,58.350272,94.357532,109.166969,91.163339,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0291-image20366.jpg,44.121597,52.252269,85.936479,47.896552,69.094374,71.707804,52.252269,97.551724,81.871143,93.77677,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0290-image71120.jpg,44.411978,52.252269,82.742287,40.056261,83.323049,70.836661,66.771325,95.519056,96.680581,83.903811,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0289-image23469.jpg,53.123412,32.506352,92.324864,47.896552,72.578947,69.094374,34.53902,76.934664,71.998185,92.615245,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0288-image18715.jpg,43.250454,43.250454,88.84029,44.99274,62.705989,69.094374,44.411978,85.065336,85.936479,83.323049,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0287-image35351.jpg,46.154265,57.188748,94.647913,62.705989,64.738657,85.646098,43.540835,104.23049,84.484574,112.07078,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0286-image66725.jpg,70.836661,51.381125,101.036298,51.090744,65.900181,71.707804,63.867514,98.422868,85.065336,101.036298,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0285-image38459.jpg,39.185118,42.669691,86.22686,46.735027,75.482759,66.480944,50.800363,91.163339,85.065336,92.615245,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0284-image08919.jpg,52.54265,41.508167,102.197822,43.250454,81.580762,81.580762,53.123412,91.744102,90.582577,92.034483,0,0,1,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0283-image06810.jpg,49.058076,67.352087,99.874773,50.219601,76.353902,86.517241,65.6098,108.876588,118.459165,90.001815,0,0,1,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0282-image13240.jpg,50.509982,47.896552,95.809437,46.735027,75.482759,78.096189,57.479129,98.132486,85.936479,97.261343,0,0,1,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0281-image68932.jpg,47.896552,43.540835,83.323049,50.219601,77.805808,61.834846,49.638838,85.646098,76.063521,91.163339,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0280-image13914.jpg,61.254083,57.479129,110.909256,60.38294,82.742287,94.647913,60.963702,104.520871,101.036298,108.005445,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0279-image66324.jpg,47.025408,41.798548,87.098004,44.99274,62.125227,73.450091,53.994555,91.163339,84.484574,90.872958,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0278-image13448.jpg,57.76951,55.736842,98.422868,58.350272,60.38294,83.032668,59.221416,106.263158,98.132486,106.84392,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0277-image23145.jpg,50.800363,47.606171,99.874773,38.023593,65.900181,73.15971,60.38294,98.132486,103.068966,86.517241,0,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0276-image01302.jpg,45.283122,44.121597,91.163339,44.121597,65.6098,66.190563,49.058076,92.034483,79.548094,92.905626,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0275-image17840.jpg,56.898367,41.508167,103.649728,49.638838,82.451906,68.22323,53.123412,93.486388,96.3902,99.294011,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0274-image25568.jpg,45.573503,37.15245,88.84029,53.994555,75.482759,60.38294,44.411978,83.323049,77.805808,92.905626,0,0,1,1,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0273-image19358.jpg,35.410163,51.090744,83.323049,36.281307,71.707804,71.707804,50.800363,95.519056,95.519056,81.290381,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0272-image70442.jpg,45.573503,62.99637,99.00363,44.99274,60.092559,63.867514,57.479129,97.261343,85.936479,89.130672,0,0,1,1,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0271-image67232.jpg,38.894737,42.669691,88.549909,46.735027,72.578947,80.709619,40.056261,90.292196,80.709619,94.938294,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0270-image67081.jpg,54.865699,49.638838,98.132486,52.833031,76.353902,71.417423,49.058076,94.938294,93.196007,97.551724,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0269-image33068.jpg,64.157895,29.31216,101.036298,26.69873,81.580762,53.123412,65.6098,75.192377,99.00363,75.192377,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0268-image01483.jpg,42.669691,51.381125,81.290381,48.477314,78.096189,73.450091,41.798548,100.165154,76.063521,102.778584,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0267-image23093.jpg,55.15608,44.121597,105.392015,45.283122,82.742287,74.030853,58.350272,92.615245,98.422868,92.034483,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0266-image17604.jpg,43.250454,48.767695,92.034483,40.056261,70.255898,63.577132,56.607985,96.3902,92.034483,92.034483,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0265-image66540.jpg,60.38294,53.123412,108.005445,62.125227,83.323049,91.163339,52.252269,102.488203,96.3902,110.618875,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0264-image52200.jpg,48.186933,54.865699,92.324864,36.281307,56.898367,72.578947,62.99637,101.61706,97.261343,85.065336,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0263-image14551.jpg,47.025408,38.894737,92.324864,39.185118,72.869328,74.030853,50.800363,90.872958,88.84029,88.549909,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0262-image19637.jpg,57.479129,45.863884,103.649728,47.025408,81.871143,68.803993,58.350272,94.938294,99.874773,96.680581,0,1,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0261-image22916.jpg,38.313975,64.448276,76.934664,47.606171,58.640653,75.192377,60.092559,109.45735,91.453721,93.77677,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0260-image03963.jpg,37.15245,60.963702,84.194192,48.477314,63.286751,94.357532,55.736842,105.101633,98.132486,95.519056,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0259-image66620.jpg,53.123412,51.381125,107.134301,50.509982,87.969147,83.323049,56.607985,100.745917,98.422868,99.874773,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0258-image23949.jpg,72.578947,53.123412,105.682396,62.125227,68.22323,75.77314,67.352087,102.488203,92.034483,113.522686,0,0,1,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0257-image14013.jpg,82.742287,98.132486,42.669691,80.419238,64.157895,71.417423,95.809437,48.477314,65.029038,36.281307,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0256-image19988.jpg,55.736842,38.023593,95.809437,56.607985,71.127042,71.417423,38.894737,85.646098,71.707804,97.261343,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0255-image19908.jpg,41.508167,45.863884,88.549909,45.863884,61.254083,70.836661,47.896552,95.519056,79.548094,97.551724,0,0,0,1,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0254-image23390.jpg,47.315789,45.863884,96.680581,46.154265,59.511797,67.932849,52.54265,97.261343,90.292196,96.3902,1,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0511-image13132.jpg,50.800363,52.252269,94.647913,53.123412,74.901996,78.38657,51.961887,100.165154,93.196007,101.326679,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0252-image08333.jpg,43.540835,39.76588,92.034483,39.185118,66.771325,72.578947,45.283122,91.163339,87.969147,89.421053,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0251-image20302.jpg,54.865699,62.705989,95.809437,57.76951,85.065336,92.905626,62.99637,114.393829,94.647913,102.488203,0,0,1,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0250-image67289.jpg,46.444646,52.252269,97.551724,50.509982,78.967332,88.549909,46.444646,101.61706,96.680581,101.61706,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0249-image27612.jpg,57.479129,52.833031,99.294011,51.381125,89.421053,84.774955,59.511797,101.036298,95.519056,95.519056,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0248-image66395.jpg,58.640653,60.963702,106.263158,57.188748,85.936479,79.548094,64.738657,109.45735,107.424682,106.263158,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0247-image09223.jpg,43.250454,54.865699,90.292196,53.994555,73.450091,86.807623,43.250454,107.715064,84.194192,106.84392,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0246-image00745.jpg,47.315789,37.15245,94.647913,40.056261,78.676951,75.77314,40.056261,83.032668,88.549909,90.001815,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0245-image60918.jpg,48.186933,46.735027,97.551724,49.638838,66.771325,68.803993,47.025408,97.261343,83.61343,99.294011,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0244-image07087.jpg,47.896552,50.509982,97.551724,56.317604,59.511797,89.421053,49.058076,95.809437,91.453721,103.359347,0,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0243-image12789.jpg,49.638838,41.508167,99.874773,53.994555,71.998185,60.092559,37.442831,93.77677,85.065336,103.359347,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0242-image55877.jpg,44.121597,53.994555,88.549909,53.994555,64.157895,75.192377,41.508167,92.905626,86.807623,95.809437,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0241-image08835.jpg,60.38294,33.667877,94.067151,51.961887,60.963702,66.480944,56.607985,78.967332,85.065336,91.163339,0,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0240-image22570.jpg,42.669691,49.348457,90.292196,45.863884,63.867514,76.063521,45.573503,96.680581,86.22686,93.486388,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0239-image13897.jpg,46.444646,53.994555,97.261343,53.123412,69.094374,84.194192,52.252269,97.551724,91.163339,97.261343,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\0238-image17867.jpg,53.994555,51.961887,100.455535,53.123412,88.549909,65.6098,57.76951,98.422868,101.907441,100.745917,0,0,1,0,0.0,0
