,path,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,lentes_claros,lentes_oscuros,iluminacion_indadecuada,cara_cubierta,postura_inadecuada,sombrero,id
10408,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2442.jpg,718.0,270.5,859.5,230.0,805,344,736,423,892,388,0,0,0,0,0,1,42813
10409,C:\Users\isaac\Downloads\vlogs1\classified\17\live\17_16.jpg,632.5,164.5,753.5,175.5,692,250,631,308,721,316,0,0,0,0,0,0,31651
10410,C:\Users\isaac\Downloads\vlogs1\classified\2\live\2_157.jpg,406.0,233.5,563.0,240.0,526,340,408,388,564,386,0,0,0,0,0,0,29819
10411,C:\Users\isaac\Downloads\vlogs1\classified\22\live\22_9.jpg,556.5,185.5,637.5,181.5,602,239,560,271,638,270,0,0,0,0,0,1,31874
10412,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_668.jpg,448.0,223.0,503.5,230.0,476,267,446,284,491,290,0,0,0,0,0,0,41031
10413,C:\Users\isaac\Downloads\vlogs1\classified\34\live\34_388.jpg,572.0,115.5,689.5,107.0,643,173,592,233,685,224,0,0,0,0,0,0,44642
10414,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1728.jpg,411.0,185.5,476.5,191.5,451,233,412,255,468,259,0,0,0,0,0,0,42075
10415,C:\Users\isaac\Downloads\vlogs1\classified\2\live\2_664.jpg,428.5,222.0,624.5,234.0,537,350,430,411,596,421,0,0,0,0,0,0,30291
10416,C:\Users\isaac\Downloads\vlogs1\classified\15\live\15_208.jpg,637.0,225.0,738.5,229.5,700,303,633,337,732,342,0,0,0,0,0,1,31423
10417,C:\Users\isaac\Downloads\vlogs1\classified\33\live\33_43.jpg,545.0,215.0,591.0,217.0,572,243,547,256,590,257,0,0,0,0,1,0,44150
10418,C:\Users\isaac\Downloads\vlogs1\classified\34\live\34_703.jpg,546.5,166.5,718.0,160.0,661,271,578,349,722,336,0,0,0,0,0,0,44954
10419,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2280.jpg,361.5,230.0,429.5,230.0,411,282,364,303,427,302,0,0,0,0,1,0,42652
10420,C:\Users\isaac\Downloads\vlogs1\classified\17\live\17_85.jpg,643.5,133.5,764.5,153.0,716,235,633,268,739,281,0,0,0,0,0,0,31717
10421,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_19.jpg,554.0,247.0,596.5,246.0,587,284,556,292,588,293,0,0,0,1,0,0,31988
10422,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2536.jpg,632.5,214.5,648.0,215.0,642,226,633,233,645,233,0,0,0,0,1,0,34536
10423,C:\Users\isaac\Downloads\vlogs1\classified\33\live\33_40.jpg,357.0,159.0,399.0,154.0,374,183,364,197,398,194,0,0,0,0,1,0,44256
10425,C:\Users\isaac\Downloads\vlogs1\classified\2\live\2_200.jpg,665.5,191.5,859.5,216.0,757,338,652,393,809,402,0,0,0,0,0,0,29860
10426,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_193.jpg,518.5,184.0,620.5,198.5,571,276,519,302,595,311,0,0,0,0,0,0,43243
10427,C:\Users\isaac\Downloads\vlogs1\classified\17\live\17_154.jpg,549.0,214.5,686.5,244.0,631,333,519,365,667,388,0,0,0,0,0,0,31784
10428,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1664.jpg,435.5,205.5,501.5,208.5,476,251,440,273,493,275,0,0,0,0,0,0,33628
10429,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1319.jpg,467.5,172.5,540.0,183.0,508,236,458,250,524,258,0,0,0,0,0,0,41668
10430,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2528.jpg,553.0,312.0,648.5,294.5,622,374,585,425,657,409,0,0,0,1,0,0,48583
10431,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_294.jpg,728.5,342.5,850.5,349.5,812,459,729,500,820,505,0,0,0,0,0,0,46311
10432,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_348.jpg,668.0,291.0,785.0,302.0,744,392,666,441,763,447,0,0,0,0,0,0,46365
10433,C:\Users\isaac\Downloads\vlogs1\classified\12\live\12_71.jpg,662.5,159.0,797.0,151.0,750,270,680,321,802,316,0,0,0,0,0,0,30728
10435,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2645.jpg,621.0,150.5,753.5,161.5,702,261,613,312,724,322,0,0,0,0,0,0,48699
10436,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_381.jpg,620.5,164.5,690.5,171.0,659,217,616,239,681,242,0,0,0,0,0,0,35020
10437,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_714.jpg,630.0,132.0,702.5,141.0,667,189,627,215,690,220,0,0,0,0,0,0,43730
10438,C:\Users\isaac\Downloads\vlogs1\classified\34\live\34_302.jpg,507.0,284.5,608.0,259.0,585,335,543,395,624,376,0,0,0,1,0,0,44558
10439,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_395.jpg,599.0,170.0,673.5,172.5,647,231,607,256,664,256,0,0,0,0,0,0,43439
10440,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2636.jpg,514.0,137.0,652.5,139.5,608,247,538,310,632,304,0,0,0,0,0,0,48690
10442,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_1165.jpg,437.0,269.5,562.0,258.5,510,355,456,416,549,406,0,0,0,0,0,0,47239
10443,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2293.jpg,372.0,185.5,443.5,195.5,414,242,370,265,432,271,0,0,0,0,0,0,34294
10444,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2709.jpg,647.0,219.0,738.5,229.0,716,294,644,329,725,333,0,0,0,0,0,0,42432
10445,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_119.jpg,538.5,177.5,578.5,182.5,575,222,531,241,570,245,0,0,0,0,1,0,40520
10446,C:\Users\isaac\Downloads\vlogs1\classified\33\live\33_72.jpg,534.0,291.0,722.0,274.5,659,390,545,453,742,442,0,0,0,0,0,0,44204
10447,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_494.jpg,548.5,197.5,603.0,212.0,575,247,531,248,594,261,0,0,0,0,0,0,32421
10449,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_376.jpg,797.0,275.0,940.0,282.5,890,381,809,450,917,458,0,0,0,0,0,0,46393
10450,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_1824.jpg,671.5,239.0,782.5,219.0,794,316,717,394,805,373,0,0,0,0,1,0,47874
10451,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1734.jpg,626.5,141.5,666.0,145.5,646,171,624,185,659,188,0,0,0,0,1,0,33698
10454,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1557.jpg,594.0,245.5,635.0,244.5,617,271,598,290,634,290,0,0,0,0,0,0,41906
10455,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_452.jpg,708.5,315.5,848.0,317.0,774,421,711,489,830,499,0,0,0,0,0,0,46469
10456,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_107.jpg,447.5,173.0,504.5,184.5,477,220,440,235,490,245,0,0,0,0,0,0,32070
10457,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2467.jpg,499.0,271.5,618.5,257.0,575,358,525,406,622,391,0,0,0,0,0,0,48517
10458,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1614.jpg,542.5,141.5,595.0,142.0,580,178,537,188,599,188,0,0,0,0,0,0,41961
10459,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3280.jpg,580.0,226.0,696.5,218.0,638,319,594,373,682,367,0,0,0,0,1,0,49333
10460,C:\Users\isaac\Downloads\vlogs1\classified\33\live\33_2.jpg,587.5,255.5,736.5,279.5,654,367,576,403,705,425,0,0,0,0,0,0,44218
10461,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_400.jpg,534.0,238.5,605.5,240.5,590,302,535,323,597,322,0,0,0,0,0,0,40769
10462,C:\Users\isaac\Downloads\vlogs1\classified\2\live\2_276.jpg,281.5,237.0,359.0,232.5,344,283,292,314,367,308,0,0,0,0,0,0,29930
10463,C:\Users\isaac\Downloads\vlogs1\classified\12\live\12_412.jpg,638.5,283.0,806.5,274.5,725,408,639,450,840,446,0,0,0,0,0,0,31049
10464,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1471.jpg,565.0,121.0,596.0,118.0,589,143,569,154,597,151,0,0,0,0,0,0,33437
10465,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_948.jpg,434.0,156.5,495.0,159.0,474,204,437,222,490,224,0,0,0,0,0,0,41304
10466,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2446.jpg,405.5,270.5,466.0,286.0,440,328,397,342,449,352,0,0,0,0,0,1,34446
10467,C:\Users\isaac\Downloads\vlogs1\classified\15\live\15_231.jpg,608.0,190.5,698.5,187.0,668,249,619,290,698,286,0,0,0,0,0,1,31446
10468,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_8.jpg,352.5,348.0,526.0,354.0,461,492,367,556,503,564,0,0,0,0,0,0,46687
10469,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1530.jpg,605.0,168.5,630.0,165.5,619,185,607,196,629,195,0,0,0,1,0,0,33496
10470,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_499.jpg,573.5,121.5,660.5,120.5,633,185,579,217,657,214,0,0,0,0,0,0,43543
10471,C:\Users\isaac\Downloads\vlogs1\classified\12\live\12_140.jpg,445.0,122.0,518.5,115.0,501,175,458,202,529,196,0,0,0,0,0,1,30789
10472,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_392.jpg,454.5,174.5,526.0,169.5,495,226,465,252,528,250,0,0,0,0,0,0,40762
10473,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2224.jpg,184.5,574.5,226.5,571.5,212,601,193,621,224,619,0,0,0,0,0,0,48274
10474,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1396.jpg,553.5,218.0,634.5,216.5,608,274,553,291,637,289,0,0,0,0,0,0,33362
10475,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_1988.jpg,487.5,226.5,605.0,213.5,547,319,507,375,595,365,0,0,0,0,0,1,48038
10476,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_350.jpg,617.0,212.5,719.0,215.5,677,289,619,310,719,308,0,0,0,0,0,0,34993
10477,C:\Users\isaac\Downloads\vlogs1\classified\34\live\34_75.jpg,602.0,76.0,683.0,72.5,652,118,609,154,682,148,0,0,0,0,0,0,44338
10478,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2389.jpg,217.0,204.5,318.0,224.5,264,279,200,311,293,331,0,0,0,0,0,0,34389
10479,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1943.jpg,422.0,249.5,480.5,246.5,454,292,434,313,478,313,0,0,0,0,1,0,42290
10480,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1658.jpg,363.5,228.5,431.0,231.5,410,280,368,301,424,302,0,0,0,0,0,0,42005
10481,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2305.jpg,423.0,208.5,497.5,222.0,460,273,417,293,479,304,0,0,0,0,0,0,42677
10482,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1157.jpg,550.0,149.0,621.5,163.0,584,208,543,227,600,238,0,0,0,0,0,0,41510
10483,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_298.jpg,589.5,157.0,672.5,162.5,632,225,598,255,659,255,0,0,0,0,0,0,43346
10484,C:\Users\isaac\Downloads\vlogs1\classified\41\live\41_12.jpg,578.0,254.5,755.0,246.0,707,377,599,454,762,439,0,0,0,0,0,0,45099
10485,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2711.jpg,637.5,231.5,739.5,241.5,704,305,621,327,740,334,0,0,0,0,0,0,34005
10486,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2593.jpg,475.0,212.0,553.0,227.5,511,277,467,297,530,309,0,0,0,0,0,0,34592
10487,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2907.jpg,523.0,165.0,641.5,141.0,601,231,557,297,651,275,0,0,0,0,0,0,48960
10488,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_1585.jpg,683.5,258.0,812.5,260.0,753,346,696,405,790,403,0,0,0,0,0,0,46856
10489,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_987.jpg,434.5,172.0,503.0,174.5,476,219,431,233,508,234,0,0,0,0,0,0,32903
10490,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_1449.jpg,535.5,305.5,668.5,281.0,646,389,589,466,687,438,0,0,0,0,0,0,47520
10491,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_299.jpg,586.5,152.0,669.5,148.5,640,211,602,246,666,240,0,0,0,0,0,0,34942
10492,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_40.jpg,454.0,332.0,616.0,341.5,570,471,452,527,592,542,0,0,0,0,0,0,46719
10493,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_620.jpg,938.5,343.5,1066.0,363.0,1025,459,909,496,1045,513,0,0,0,0,0,0,46637
10495,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_1495.jpg,531.0,190.0,662.0,195.5,603,291,539,340,640,344,0,0,0,0,0,0,47566
10496,C:\Users\isaac\Downloads\vlogs1\classified\17\live\17_81.jpg,585.5,270.5,702.0,272.5,647,360,591,404,687,406,0,0,0,0,0,0,31713
10497,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_1256.jpg,518.0,265.5,640.5,278.5,591,362,521,413,621,419,0,0,0,1,0,0,47330
10498,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3103.jpg,526.0,250.5,646.0,235.5,586,352,559,401,654,391,0,0,0,0,1,0,49156
10499,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_627.jpg,873.5,136.5,939.5,139.0,908,185,868,204,931,210,0,0,0,0,0,0,43668
10500,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1030.jpg,409.0,189.0,479.0,190.5,454,239,407,261,479,262,0,0,0,0,0,1,33001
10501,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2095.jpg,444.0,212.5,521.5,220.5,495,269,447,297,512,301,0,0,0,0,0,0,42468
10503,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_976.jpg,372.0,162.5,433.5,163.0,407,204,376,222,431,224,0,0,0,0,0,0,41331
10504,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3355.jpg,612.0,154.0,818.5,138.5,745,298,637,378,810,363,0,0,0,0,0,0,49415
10505,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2742.jpg,420.5,290.5,536.5,264.0,505,367,465,427,550,406,0,0,0,0,0,0,48795
10506,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_83.jpg,525.0,337.5,655.0,329.5,609,431,548,493,652,489,0,0,0,0,0,0,46762
10507,C:\Users\isaac\Downloads\vlogs1\classified\38\live\38_2.jpg,485.0,224.5,545.5,220.5,532,261,500,293,547,288,0,0,0,0,0,0,45085
10508,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1918.jpg,608.0,350.0,724.5,360.5,661,444,611,483,697,490,0,0,0,0,1,1,33882
10509,C:\Users\isaac\Downloads\vlogs1\classified\12\live\12_135.jpg,569.5,203.5,625.5,201.5,611,248,575,268,626,265,0,0,0,0,0,1,30784
10510,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1200.jpg,781.0,146.0,870.0,115.0,832,196,806,248,891,225,0,0,0,0,0,0,33168
10511,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_1778.jpg,283.5,111.0,457.0,115.5,407,235,312,307,452,296,0,0,0,0,0,0,47828
10512,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2386.jpg,378.0,282.5,441.5,289.5,415,334,373,348,432,354,0,0,0,0,0,0,34386
10513,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2974.jpg,531.0,142.5,639.5,145.0,585,219,529,264,624,266,0,0,0,0,0,0,49027
10514,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2211.jpg,421.0,258.0,494.5,269.0,464,314,418,345,477,354,0,0,0,0,0,0,42583
10515,C:\Users\isaac\Downloads\vlogs1\classified\2\live\2_175.jpg,385.0,284.5,540.5,318.5,449,409,329,426,507,460,0,0,0,0,0,0,29835
10516,C:\Users\isaac\Downloads\vlogs1\classified\2\live\2_43.jpg,365.0,191.5,556.0,198.5,499,300,379,365,557,360,0,0,0,0,0,0,29736
10517,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1601.jpg,584.5,146.0,614.0,152.0,597,171,580,178,606,183,0,0,0,0,0,0,33566
10518,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1963.jpg,371.5,220.0,439.5,223.0,410,267,370,288,431,290,0,0,0,1,0,0,42310
10519,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1721.jpg,509.0,224.0,525.5,225.0,516,236,508,241,523,242,0,0,0,0,1,0,33685
10520,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1550.jpg,1011.0,163.5,1060.5,166.0,1034,197,1007,216,1053,219,0,0,0,0,0,0,41899
10521,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_726.jpg,621.5,190.0,684.0,179.5,664,227,633,253,693,245,0,0,0,0,0,0,43740
10522,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3075.jpg,643.0,279.0,793.0,271.0,725,385,659,452,777,446,0,0,0,0,0,0,49128
10523,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_1.jpg,601.5,324.0,732.0,335.0,692,439,605,488,706,497,0,0,0,0,0,0,46680
10524,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_106.jpg,600.0,170.0,647.0,175.0,643,200,604,225,650,226,0,0,0,0,1,0,32069
10525,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_20.jpg,783.0,326.5,949.0,333.0,905,477,789,533,918,534,0,0,0,0,0,0,46699
10526,C:\Users\isaac\Downloads\vlogs1\classified\17\live\17_263.jpg,701.5,147.0,825.5,159.5,768,244,694,283,810,290,0,0,0,0,0,1,31590
10527,C:\Users\isaac\Downloads\vlogs1\classified\45\live\45_812.jpg,628.0,149.0,801.0,205.0,705,312,584,352,733,395,0,0,0,0,0,0,46073
10529,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_799.jpg,492.0,141.0,566.5,144.5,535,196,492,221,564,223,0,0,0,0,0,0,32722
10530,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2033.jpg,504.0,184.5,612.5,182.5,579,246,528,307,608,304,0,0,0,0,1,0,48083
10531,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_738.jpg,532.0,233.5,582.5,235.5,569,272,533,289,578,291,0,0,0,0,0,0,32662
10532,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_1476.jpg,453.5,284.0,609.5,275.5,551,392,477,462,603,451,0,0,0,0,0,0,47547
10533,C:\Users\isaac\Downloads\vlogs1\classified\45\live\45_408.jpg,538.0,270.0,651.0,272.0,617,346,546,395,646,396,0,0,0,0,0,0,45659
10534,C:\Users\isaac\Downloads\vlogs1\classified\45\live\45_488.jpg,548.5,303.5,647.5,293.0,627,362,565,417,663,408,0,0,0,0,0,0,45739
10535,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1648.jpg,514.0,198.5,579.0,207.5,553,250,512,273,564,279,0,0,0,0,0,0,41995
10536,C:\Users\isaac\Downloads\vlogs1\classified\33\live\33_3.jpg,607.5,278.5,713.0,285.0,682,350,621,389,704,390,0,0,0,0,0,0,44110
10537,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1975.jpg,420.0,290.5,478.0,289.5,460,332,427,348,476,347,0,0,0,0,1,0,33939
10538,C:\Users\isaac\Downloads\vlogs1\classified\45\live\45_172.jpg,517.5,272.0,622.5,256.0,605,322,539,383,644,365,0,0,0,0,0,0,45423
10539,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1403.jpg,449.5,177.5,520.0,189.0,490,232,445,255,506,265,0,0,0,0,0,0,41752
10540,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_231.jpg,201.5,193.0,220.0,193.0,220,210,206,222,220,222,0,0,0,0,1,0,40617
10541,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3210.jpg,507.0,274.0,602.0,277.5,567,346,513,388,593,386,0,0,0,1,0,1,49263
10543,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_984.jpg,405.0,224.5,470.0,230.0,442,276,404,283,468,286,0,0,0,0,1,0,41339
10544,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2995.jpg,587.5,98.5,702.0,105.5,662,165,604,228,692,232,0,0,0,0,0,0,49048
10545,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_429.jpg,607.5,182.5,688.5,188.5,650,243,612,275,678,274,0,0,0,0,0,0,35068
10546,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2177.jpg,528.0,215.5,595.5,216.5,571,269,520,281,587,281,0,0,0,0,1,0,34179
10547,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2394.jpg,403.0,304.5,467.5,310.0,441,353,397,366,462,370,0,0,0,0,1,0,34394
10548,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_99.jpg,634.5,274.0,753.5,272.5,716,362,642,412,751,413,0,0,0,0,0,0,46778
10549,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_616.jpg,810.0,367.5,955.5,369.5,888,489,822,544,942,553,0,0,0,0,0,0,46633
10550,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2602.jpg,455.5,216.5,540.0,225.5,499,283,447,304,526,313,0,0,0,0,0,0,34601
10551,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2824.jpg,524.5,284.0,647.0,287.5,587,385,541,434,631,432,0,0,0,0,0,0,48877
10552,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_1208.jpg,501.0,221.0,611.5,225.5,556,294,495,348,591,351,0,0,0,0,1,0,47282
10553,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1031.jpg,413.5,180.0,480.5,183.5,460,229,416,250,474,253,0,0,0,0,0,1,33002
10554,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_64.jpg,584.5,213.0,623.0,216.0,606,239,582,255,619,257,0,0,0,0,0,0,32029
10555,C:\Users\isaac\Downloads\vlogs1\classified\31\live\31_199.jpg,543.0,274.0,683.5,240.0,616,353,573,420,690,397,0,0,0,0,1,0,43958
10557,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_178.jpg,506.5,328.0,657.5,327.0,619,452,533,522,638,520,0,0,0,0,0,0,46195
10558,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2709.jpg,647.0,219.0,738.5,229.0,716,294,644,329,725,333,0,0,0,0,1,0,34003
10560,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2868.jpg,519.5,282.5,652.0,280.5,600,382,540,440,641,442,0,0,0,1,0,0,48921
10561,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_596.jpg,826.0,381.0,976.5,396.0,895,510,821,558,945,580,0,0,0,0,0,0,46613
10562,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_594.jpg,392.5,197.0,425.5,197.0,419,222,390,232,425,230,0,0,0,1,1,0,40958
10563,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_754.jpg,424.5,158.5,479.0,165.5,458,199,417,214,475,219,0,0,0,0,0,0,41117
10564,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_601.jpg,550.0,164.5,580.0,165.5,568,186,551,195,578,196,0,0,0,0,0,0,40965
10565,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2298.jpg,451.5,201.5,523.0,223.5,482,265,435,279,496,299,0,0,0,0,0,0,34299
10566,C:\Users\isaac\Downloads\vlogs1\classified\2\live\2_207.jpg,626.0,223.5,743.5,204.5,705,298,651,329,749,312,0,0,0,0,0,0,29867
10567,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_671.jpg,397.5,216.0,450.0,216.5,430,253,402,270,447,270,0,0,0,0,0,0,41034
10568,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2335.jpg,381.0,246.0,444.0,255.5,416,293,375,317,432,324,0,0,0,0,0,0,34336
10569,C:\Users\isaac\Downloads\vlogs1\classified\46\live\46_50.jpg,289.0,328.5,448.5,317.0,375,449,314,529,431,529,0,0,0,0,0,0,46729
10570,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_13.jpg,460.0,141.0,513.0,141.5,493,177,463,196,509,196,0,0,0,0,0,0,31983
10571,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_1163.jpg,506.0,274.5,632.0,288.0,580,376,506,423,605,432,0,0,0,0,0,0,47237
10573,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_606.jpg,459.5,133.0,490.0,128.0,479,147,465,165,493,159,0,0,0,0,0,0,40970
10574,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1916.jpg,437.5,239.0,504.5,245.5,470,285,434,304,492,311,0,0,0,1,0,0,42263
10575,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_1151.jpg,485.5,240.0,612.0,247.5,562,342,492,387,596,384,0,0,0,0,0,0,47225
10577,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1233.jpg,515.5,222.0,597.5,229.0,561,287,511,310,591,317,0,0,0,0,0,0,41584
10578,C:\Users\isaac\Downloads\vlogs1\classified\34\live\34_430.jpg,470.0,135.5,657.5,117.5,591,246,509,334,656,314,0,0,0,0,0,0,44684
10579,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2037.jpg,513.0,175.5,620.0,175.0,572,241,523,304,611,299,0,0,0,0,0,0,48087
10580,C:\Users\isaac\Downloads\vlogs1\classified\17\live\17_258.jpg,608.5,193.0,713.0,216.0,656,276,598,317,693,335,0,0,0,0,0,1,31585
10581,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1900.jpg,297.0,216.0,370.0,219.0,337,272,302,296,364,299,0,0,0,0,0,0,33864
10582,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1556.jpg,994.5,158.5,1044.0,159.0,1015,187,990,211,1033,212,0,0,0,0,0,0,33522
10583,C:\Users\isaac\Downloads\vlogs1\classified\17\live\17_298.jpg,497.0,290.5,609.0,290.5,569,381,510,418,596,416,0,0,0,0,0,1,31625
10584,C:\Users\isaac\Downloads\vlogs1\classified\17\live\17_130.jpg,523.0,132.0,595.5,155.0,562,201,517,222,568,238,0,0,0,0,0,1,31762
10585,C:\Users\isaac\Downloads\vlogs1\classified\27\live\27_520.jpg,638.5,158.0,715.0,162.0,672,223,648,252,714,255,0,0,0,0,1,0,43564
10586,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_778.jpg,531.0,218.5,587.5,224.0,564,263,532,280,578,284,0,0,0,0,0,0,41141
10587,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_1734.jpg,626.5,141.5,666.0,145.5,646,171,624,185,659,188,0,0,0,0,0,0,42081
10588,C:\Users\isaac\Downloads\vlogs1\classified\23\live\23_2708.jpg,441.5,195.5,495.0,209.5,466,242,428,246,482,259,0,0,0,0,0,0,42431
10589,C:\Users\isaac\Downloads\vlogs1\classified\15\live\15_197.jpg,569.0,201.0,778.0,202.0,697,348,586,438,758,438,0,0,0,1,0,0,31412
