,path,bb_x1,bb_y1,bb_x2,bb_y2
27041,7548.jpg,318.8162,127.04257,840.72,983.98486
27042,7549.jpg,266.76013,156.6099,746.40686,976.9911
27043,755.jpg,251.30243,159.97836,808.7541,937.6864
27044,7550.jpg,256.45413,201.59967,752.7058,921.2038
27045,7551.jpg,319.23212,231.1033,724.6025,904.79443
27046,7552.jpg,184.70627,198.91385,747.7555,968.01807
27047,7553.jpg,171.15067,150.7439,742.307,967.5476
27048,7554.jpg,245.42142,134.5477,809.3412,983.8844
27049,7555.jpg,270.61685,166.21335,806.70496,974.6854
27050,7556.jpg,236.71295,144.90231,822.7398,989.48474
27051,7557.jpg,247.14307,183.1347,810.01404,969.52423
27052,7558.jpg,252.20987,194.41037,802.34485,968.02
27053,7559.jpg,202.17993,148.09454,782.3994,936.1287
27054,756.jpg,180.0813,166.58151,781.68787,977.2313
27055,7560.jpg,174.58328,222.98334,767.1666,900.6652
27056,7561.jpg,222.64783,167.55087,775.066,930.2218
27057,7562.jpg,222.64783,167.55087,775.066,930.2218
27058,7563.jpg,253.9957,198.43729,822.9082,930.1194
27059,7564.jpg,218.96283,44.09958,839.8719,1017.98755
27060,7566.jpg,253.84714,117.60965,773.4568,947.2545
27061,7567.jpg,244.71997,242.72122,777.12885,964.9396
27062,7568.jpg,135.211,205.75018,700.60754,972.3039
27063,7569.jpg,248.87363,164.88776,795.6686,932.0755
27064,757.jpg,261.75787,163.69583,750.9753,937.7744
27065,7570.jpg,246.72293,156.40103,770.39636,975.04614
27066,7571.jpg,278.50305,184.14261,773.6045,952.1758
27067,7572.jpg,227.3052,183.1312,800.1561,943.2588
27068,7573.jpg,273.95612,163.73746,808.846,947.9706
27069,7574.jpg,259.02322,171.50827,896.1145,953.9861
27070,7575.jpg,237.781,123.074066,794.1063,948.2417
27071,7576.jpg,315.81366,184.86774,795.889,947.8499
27072,7577.jpg,262.0409,135.99536,770.65344,995.0525
27073,7578.jpg,259.5121,163.3446,786.9823,982.397
27074,7579.jpg,180.09879,106.716095,794.9885,954.44836
27075,758.jpg,253.10013,226.16449,778.2173,961.96893
27076,7580.jpg,264.93787,202.68378,781.2189,921.4173
27077,7581.jpg,223.94336,52.179657,884.9573,1021.1907
27078,7582.jpg,246.95389,194.12814,818.1199,947.2322
27079,7583.jpg,261.48447,160.97324,872.37317,956.7676
27080,7584.jpg,326.39188,165.1828,916.02466,908.2684
27081,7585.jpg,203.26816,141.86362,830.04175,1027.2231
27082,7586.jpg,339.1634,163.89093,732.24994,936.826
27083,7587.jpg,182.2627,120.8154,766.8298,919.42444
27084,7588.jpg,247.32263,106.487366,848.9048,953.71783
27085,7589.jpg,162.8341,162.6272,759.54346,926.3821
27086,759.jpg,240.49277,175.92764,759.99524,988.4791
27087,7590.jpg,205.67642,126.18121,786.9662,962.4528
27088,7592.jpg,229.52664,193.3021,689.1206,967.9824
27089,7593.jpg,267.21246,139.95279,755.52704,961.4332
27090,7594.jpg,258.18814,180.04318,804.93225,976.2367
27091,7595.jpg,270.34802,151.50818,749.01605,977.2167
27092,7596.jpg,244.59244,127.22705,794.9242,973.15393
27093,7597.jpg,258.5206,174.9541,793.16187,988.1963
27094,7598.jpg,324.2607,111.63333,923.5725,979.3286
27095,7599.jpg,251.12161,153.9632,771.3584,962.99066
27096,76.jpg,268.5605,214.35501,779.8106,959.9087
27097,760.jpg,243.08151,280.67673,807.78516,925.9514
27098,7600.jpg,281.35535,155.00018,813.8904,935.3239
27099,7601.jpg,300.00873,117.796295,954.0053,926.56995
27100,7602.jpg,253.58267,188.8605,824.92944,913.2197
27101,7603.jpg,217.432,90.24371,836.43835,999.8389
27102,7604.jpg,247.24445,235.23587,812.1484,951.125
27103,7605.jpg,269.04828,140.45511,776.2492,941.0969
27104,7606.jpg,264.25055,140.03531,814.46564,931.7125
27105,7607.jpg,259.86087,239.03262,822.94006,944.99255
27106,7608.jpg,226.78836,136.81964,774.98193,987.0457
27107,7609.jpg,217.94186,155.60791,783.63293,983.6865
27108,761.jpg,265.5285,49.89987,767.1834,937.5939
27109,7610.jpg,292.1505,165.33698,822.22375,992.217
27110,7611.jpg,307.47406,182.0401,798.08905,971.1386
27111,7612.jpg,172.3753,185.55719,760.4374,952.38214
27112,7613.jpg,279.54977,138.074,893.46533,984.6306
27113,7614.jpg,193.99677,202.2526,723.9486,956.4238
27114,7615.jpg,334.6713,117.42236,878.9769,934.53577
27115,7616.jpg,266.56378,184.81049,773.07806,969.326
27116,7617.jpg,155.14435,212.95255,824.45306,924.672
27117,7618.jpg,382.5,121.98941,842.53467,947.54736
27118,7619.jpg,219.5755,179.47867,791.7409,970.7561
27119,762.jpg,275.69843,145.34802,781.43134,975.2256
27120,7620.jpg,262.3045,109.859406,811.392,953.96606
27121,7621.jpg,283.14957,166.68958,867.1233,977.4397
27122,7622.jpg,202.96173,38.201355,805.77075,1005.4427
27123,7623.jpg,240.52515,88.357574,842.9541,961.58887
27124,7624.jpg,171.27985,121.04599,807.9949,957.0868
27125,7625.jpg,240.11145,172.54446,773.25507,949.277
27126,7626.jpg,266.65582,100.45645,910.52045,1009.33044
27127,7627.jpg,222.68674,70.51642,831.71436,989.2176
27128,7628.jpg,226.15729,112.60324,798.2836,969.34534
27129,7629.jpg,176.45755,167.86575,775.9508,984.06104
27130,763.jpg,297.46405,178.34964,706.8686,937.5392
27131,7630.jpg,235.79486,139.2555,784.2253,957.2593
27132,7631.jpg,357.01855,273.87918,878.3203,933.0725
27133,7632.jpg,299.91742,124.085175,779.24774,1044.357
27134,7633.jpg,426.74857,193.78589,772.6493,832.4573
27135,7634.jpg,264.4767,107.12607,846.57007,1001.1792
27136,7635.jpg,253.63318,141.41055,801.67786,938.0879
27137,7636.jpg,293.2982,189.72726,888.9723,949.7616
27138,7637.jpg,328.7715,124.234344,916.5088,946.2435
27139,7638.jpg,248.37741,159.72403,830.56116,1002.32556
27140,7639.jpg,135.03064,246.139,670.10004,986.0488
27141,764.jpg,257.89496,102.829346,849.7775,998.1179
27142,7640.jpg,148.20135,102.3143,754.0455,979.9595
27143,7641.jpg,53.96521,109.89987,790.60345,937.8928
27144,7642.jpg,163.8783,153.91403,763.9667,904.17175
27145,7643.jpg,243.02734,78.99716,797.7158,1005.63025
27146,7644.jpg,154.71854,277.00223,683.2766,923.8812
27147,7645.jpg,186.77826,131.4711,851.6513,1019.1843
27148,7646.jpg,327.8872,159.61603,899.5509,937.1591
27149,7647.jpg,285.42398,223.74887,849.2621,917.4552
27150,7648.jpg,200.49762,160.565,787.3089,944.9294
27151,7649.jpg,232.07245,89.944916,790.67316,969.558
27152,765.jpg,239.1336,139.41846,798.392,983.19727
27153,7650.jpg,161.82162,54.941895,761.91235,964.5253
27154,7651.jpg,273.74338,309.25217,786.0448,885.88074
27155,7652.jpg,224.28839,78.446075,751.6481,870.3572
27156,7653.jpg,261.6473,191.73068,869.6505,928.7488
27157,7654.jpg,239.75134,179.16986,898.7267,932.3088
27158,7655.jpg,220.74768,146.06601,804.3601,951.9717
27159,7656.jpg,230.58374,131.427,799.24426,955.2185
27160,7657.jpg,237.67212,183.78323,771.924,939.21497
27161,7658.jpg,262.85245,163.6395,869.1603,984.5011
27162,7659.jpg,236.12265,104.16104,772.1405,965.869
27163,766.jpg,261.70697,171.682,805.48334,976.30237
27164,7660.jpg,187.43924,37.099274,753.8154,994.83203
27165,7661.jpg,235.95416,168.06534,784.0278,980.42444
27166,7662.jpg,254.67532,110.94937,827.1395,971.5707
27167,7663.jpg,144.72708,160.54547,755.7186,976.31964
27168,7664.jpg,290.71027,109.692535,746.831,977.27783
27169,7665.jpg,254.70697,139.82901,831.00543,980.9352
27170,7666.jpg,224.06393,114.93918,784.1682,985.7344
27171,7667.jpg,161.00095,226.35379,773.5564,967.11523
27172,7668.jpg,250.4049,166.46552,821.3954,960.00275
27173,7669.jpg,191.05548,166.92444,716.7485,948.38635
27174,767.jpg,292.77313,230.13391,795.1501,940.39124
27175,7670.jpg,258.20032,188.65677,758.74713,978.19165
27176,7671.jpg,166.72922,17.790161,893.72,1086.5012
27177,7672.jpg,149.99603,191.3688,690.33057,912.85095
27178,7673.jpg,193.0409,231.61319,749.1563,909.8445
27179,7674.jpg,188.8318,218.39734,698.96936,919.4133
27180,7675.jpg,236.43018,301.2801,805.83875,915.1822
27181,7676.jpg,249.11008,141.76007,766.9442,961.12726
27182,7677.jpg,260.31024,135.50494,944.5357,945.0495
27183,7678.jpg,255.77872,62.76364,811.3905,1007.031
27184,7679.jpg,101.83066,154.84253,742.4719,930.0342
27185,768.jpg,254.65332,173.02829,860.4486,970.64465
27186,7680.jpg,257.41357,186.91473,726.63934,982.13837
27187,7681.jpg,334.89038,53.911926,896.3115,976.4124
27188,7682.jpg,247.44983,14.133209,939.2201,991.6195
27189,7683.jpg,260.56244,106.62189,844.83014,1005.95245
27190,7684.jpg,84.20984,133.8482,821.4484,1021.94305
27191,7685.jpg,163.03082,136.7189,647.60046,933.9729
27192,7686.jpg,270.5261,226.56409,797.6406,927.3884
27193,7687.jpg,310.75632,171.55023,728.603,914.023
27194,7688.jpg,226.01215,25.75122,1005.9201,908.36206
27195,7689.jpg,247.07321,130.32883,755.0979,963.82434
27196,769.jpg,328.5187,219.5393,867.8988,923.14355
27197,7690.jpg,243.29648,124.61661,799.3452,913.3628
27198,7691.jpg,264.6578,113.37283,871.50793,979.42834
27199,7692.jpg,304.59106,217.94681,781.8391,903.64966
27200,7693.jpg,312.12,187.34439,811.29956,992.2257
27201,7694.jpg,266.9522,148.83499,852.4987,967.5884
27202,7695.jpg,250.54303,69.6716,797.0286,981.9706
27203,7696.jpg,215.35062,184.49997,892.3727,980.1417
27204,7697.jpg,220.77841,79.4798,818.12146,1022.83
27205,7698.jpg,272.75043,117.049774,820.2045,938.31116
27206,7699.jpg,235.81921,167.51419,769.05786,968.1437
27207,77.jpg,257.7135,223.15823,754.33734,905.31946
27208,770.jpg,238.37039,214.55582,788.81616,996.50134
27209,7700.jpg,208.7286,109.05011,781.64343,934.4638
27210,7701.jpg,203.61148,135.36737,804.6765,1006.5301
27211,7702.jpg,227.21277,204.19086,800.4818,940.9129
27212,7703.jpg,238.31195,168.89478,822.5173,1007.95105
27213,7704.jpg,231.59698,90.66135,859.7775,958.93787
27214,7705.jpg,284.16815,129.63654,785.4666,966.1855
27215,7706.jpg,259.31433,164.68372,785.8439,949.83215
27216,7707.jpg,318.5307,238.7089,821.5406,901.06616
27217,7708.jpg,276.25977,33.900177,923.7505,925.4479
27218,7709.jpg,171.85037,152.42398,733.68274,969.9575
27219,771.jpg,232.55234,178.81357,809.0691,986.6848
27220,7710.jpg,233.83609,156.66458,820.5082,937.2405
27221,7711.jpg,241.96194,153.15909,840.8413,974.4783
27222,7712.jpg,224.59473,196.09518,767.02637,970.40955
27223,7713.jpg,283.42725,88.86322,851.70166,994.0865
27224,7714.jpg,177.30164,213.17435,794.77905,951.74475
27225,7715.jpg,173.88867,163.4737,711.6625,938.7475
27226,7716.jpg,205.44489,118.97125,796.6629,1003.6329
27227,7717.jpg,233.53317,177.98929,824.96155,920.51416
27228,7718.jpg,140.34961,265.94888,747.6442,984.9501
27229,7719.jpg,257.13324,171.22644,767.6296,977.3639
27230,772.jpg,180.65536,172.93607,821.1688,963.19446
27231,7720.jpg,289.08917,201.94968,750.39374,987.32007
27232,7721.jpg,262.0036,83.093414,762.8569,986.9874
27233,7722.jpg,184.10861,204.54288,726.8352,917.66504
27234,7723.jpg,203.78897,133.26248,876.7373,1007.4746
27235,7724.jpg,254.67221,168.80576,780.6527,958.5078
27236,7725.jpg,265.1979,126.84665,821.88196,963.7777
27237,7726.jpg,248.72052,21.176483,800.6375,982.9663
27238,7727.jpg,254.51929,126.63559,790.0502,977.1948
27239,7728.jpg,353.52414,175.92685,864.5587,971.3153
27240,7729.jpg,258.18994,143.05145,849.385,1001.6413
27241,773.jpg,144.97632,60.634094,781.61597,952.5815
27242,7730.jpg,269.91907,193.39505,719.5209,947.40393
27243,7731.jpg,251.09592,182.06631,789.37305,921.6747
27244,7732.jpg,237.61285,106.5712,779.6152,968.5388
27245,7733.jpg,277.44974,120.3923,768.09106,958.522
27246,7734.jpg,203.82788,60.173157,767.636,996.87103
27247,7735.jpg,244.7244,105.14383,918.0298,1015.5176
27248,7736.jpg,281.8024,218.63754,817.02734,943.21094
27249,7737.jpg,276.33673,173.38394,870.085,932.83435
27250,7738.jpg,239.51495,84.03763,765.74805,995.1643
27251,7739.jpg,204.642,136.93182,809.3895,1021.0916
27252,774.jpg,220.93967,170.9158,760.48315,933.56177
27253,7740.jpg,196.97275,125.88345,776.4175,961.23486
27254,7741.jpg,245.34012,143.70468,808.2931,929.0204
27255,7742.jpg,202.52112,193.50949,856.23584,881.31067
27256,7743.jpg,313.95813,155.65839,775.9519,968.01056
27257,7744.jpg,224.64307,203.85046,776.6648,959.4247
27258,7745.jpg,212.33438,198.66595,714.01465,920.08954
27259,7746.jpg,241.9664,150.63809,827.25,967.1184
27260,7747.jpg,243.7616,167.0097,805.1227,1029.2778
27261,7748.jpg,208.32306,95.28281,879.28827,1008.58545
27262,775.jpg,234.27393,87.44272,805.10754,946.1282
27263,7750.jpg,225.57996,59.496307,834.7842,1015.6831
27264,7751.jpg,267.3335,131.15182,838.27515,976.3756
27265,7752.jpg,266.7369,-2.3973083,824.4287,978.7389
27266,7753.jpg,280.20566,129.42648,834.522,991.92773
27267,7754.jpg,258.55576,140.49353,860.6096,972.33826
27268,7755.jpg,188.24689,63.889557,852.029,1003.57214
27269,7756.jpg,218.30676,80.704254,746.12384,976.78174
27270,7757.jpg,265.86148,179.6229,841.4684,939.2566
27271,7758.jpg,193.58575,115.85278,928.3549,1052.3085
27272,7759.jpg,233.27545,82.893524,757.52686,936.58716
27273,776.jpg,222.14304,135.76773,798.25586,1015.4586
27274,7760.jpg,237.01358,193.36972,779.0846,911.7964
27275,7761.jpg,248.77438,177.0766,804.80896,975.81866
27276,7762.jpg,268.04745,203.27417,757.8579,978.00415
27277,7763.jpg,265.80573,123.334656,727.0616,971.736
27278,7764.jpg,329.7031,176.4591,876.6836,939.3119
27279,7765.jpg,286.19843,162.10013,858.35187,931.8396
27280,7766.jpg,258.11334,221.66663,755.743,918.2914
27281,7767.jpg,267.2439,164.00983,792.5034,957.0357
27282,7768.jpg,226.78352,162.39114,736.538,986.56274
27283,7769.jpg,217.3328,97.42087,799.4717,963.6139
27284,777.jpg,210.33545,183.28851,756.0446,939.5141
27285,7770.jpg,243.86212,80.44064,846.0031,919.9043
27286,7771.jpg,311.28796,194.6308,859.5641,968.73517
27287,7772.jpg,285.38086,161.2366,801.8209,935.83154
27288,7773.jpg,339.28113,109.48114,891.3867,1018.7166
27289,7774.jpg,302.06,328.89816,854.1048,888.36096
27290,7775.jpg,216.80551,155.67917,814.5443,984.6107
27291,7776.jpg,255.13824,241.89319,857.68964,1017.619
27292,7777.jpg,219.90884,125.429474,761.30383,971.4922
27293,7778.jpg,252.48174,224.73096,759.1231,896.5696
27294,7779.jpg,219.59949,177.20892,760.11615,949.0544
27295,778.jpg,266.17047,186.55359,767.1579,919.01135
27296,7780.jpg,262.5237,96.289764,908.8944,986.72546
27297,7781.jpg,256.5529,185.65536,880.6422,980.7025
27298,7782.jpg,221.25436,101.395966,810.49255,923.3362
27299,7783.jpg,213.98315,163.91702,795.0661,1012.1599
27300,7784.jpg,243.14133,192.59537,862.1808,985.505
27301,7785.jpg,258.0871,52.342346,905.7071,1016.1788
27302,7786.jpg,254.99374,179.27966,767.43384,919.0017
27303,7787.jpg,237.30371,103.403564,768.44324,1013.6625
27304,7788.jpg,275.25092,170.19833,748.12415,920.3351
27305,7789.jpg,257.9564,218.71667,785.671,905.97766
27306,779.jpg,253.40381,172.56424,788.3484,925.33887
27307,7790.jpg,264.80945,127.69,813.17944,961.36395
27308,7791.jpg,257.8755,115.58554,840.4966,992.6555
27309,7792.jpg,212.43765,119.932465,850.0856,1013.3174
27310,7793.jpg,278.58508,71.90469,858.38403,930.3513
27311,7794.jpg,178.6373,221.17987,766.6185,946.799
27312,7795.jpg,189.98016,181.72552,784.78033,922.274
27313,7796.jpg,227.57693,148.28067,792.9678,983.56287
27314,7797.jpg,277.58255,121.4079,866.1284,951.8527
27315,7798.jpg,268.54883,183.54367,714.46173,975.5017
27316,7799.jpg,364.31406,78.43411,837.7937,1009.5513
27317,78.jpg,232.8653,146.2073,798.4965,962.14465
27318,780.jpg,206.74203,149.28116,811.67004,930.7838
27319,7800.jpg,269.12912,173.6914,795.9641,919.3159
27320,7801.jpg,252.74405,182.50674,766.7544,929.0145
27321,7802.jpg,239.98952,218.67712,706.2057,869.8876
27322,7803.jpg,275.02866,236.89114,782.6842,952.6085
27323,7804.jpg,198.67981,180.90628,781.9077,957.95056
27324,7805.jpg,240.7547,268.97394,786.75946,905.0589
27325,7806.jpg,231.1662,135.28516,691.0966,948.4404
27326,7807.jpg,266.93494,130.67105,805.27234,975.10315
27327,7808.jpg,230.93652,191.92761,794.75183,941.4883
27328,7809.jpg,210.51898,144.38025,773.61945,913.57153
27329,781.jpg,214.19739,149.81049,806.33484,944.2192
27330,7810.jpg,238.80765,147.9497,778.6963,950.15686
27331,7811.jpg,240.81766,105.879456,787.1046,984.15155
27332,7812.jpg,200.80325,156.26102,800.8146,980.38745
27333,7813.jpg,273.46402,160.47958,787.07104,902.2648
27334,7814.jpg,308.45328,165.1713,912.5796,950.5272
27335,7815.jpg,159.66013,66.74786,815.3811,1000.5444
27336,7816.jpg,267.03833,169.27274,817.34106,950.1741
27337,7817.jpg,265.39767,16.990204,927.6201,1029.8351
27338,7818.jpg,241.1561,156.50876,794.14575,885.6127
27339,7819.jpg,260.67258,225.61417,842.7385,891.475
27340,7820.jpg,298.32397,149.14413,773.00793,961.6279
27341,7821.jpg,299.34106,237.21826,943.85767,958.6388
27342,7822.jpg,265.62283,153.70886,787.05066,995.10254
27343,7823.jpg,265.6281,224.72992,767.9228,931.7984
27344,7824.jpg,256.30804,151.01797,835.6861,958.2965
27345,7825.jpg,281.46613,175.66064,783.497,926.0265
27346,7826.jpg,216.84274,188.67819,768.603,924.6406
27347,7827.jpg,225.61505,163.27438,799.01935,951.5646
27348,7828.jpg,216.11557,236.34476,897.6959,983.5718
27349,7829.jpg,252.781,182.00558,790.24805,933.6483
27350,783.jpg,218.08731,251.39395,774.7012,942.70447
27351,7830.jpg,235.3039,143.35397,778.67896,1005.9049
27352,7831.jpg,249.64142,200.74567,812.20844,934.64166
27353,7832.jpg,288.30753,152.86469,775.6438,943.0031
27354,7833.jpg,247.3642,199.40384,805.17,983.65234
27355,7834.jpg,133.211,165.72452,763.241,949.0796
27356,7835.jpg,249.17383,179.63031,838.343,941.41034
27357,7836.jpg,273.07242,121.02994,834.5116,949.8529
27358,7837.jpg,340.89417,240.83841,790.83716,881.3855
27359,7838.jpg,76.61844,75.1297,767.8916,966.9804
27360,7839.jpg,231.22656,107.86621,778.0681,938.437
27361,784.jpg,259.53873,106.62964,798.31006,907.7794
27362,7840.jpg,205.76773,166.22244,817.6282,983.36365
27363,7841.jpg,259.77347,203.24106,741.86536,981.8668
27364,7842.jpg,278.91104,105.18149,766.8611,977.7256
27365,7843.jpg,269.06076,171.57468,797.0477,906.3124
27366,7844.jpg,165.35011,190.32047,565.3543,798.5121
27367,7845.jpg,261.74185,224.88065,870.4348,984.84155
27368,7846.jpg,290.62604,143.69888,942.0251,970.3672
27369,7847.jpg,280.50555,165.03876,796.4545,939.70465
27370,7848.jpg,247.22855,265.46786,717.7435,928.9127
27371,7849.jpg,260.3956,153.61728,819.938,965.3418
27372,785.jpg,259.5064,225.44086,793.93854,977.8062
27373,7850.jpg,312.32526,181.42386,759.4277,944.0449
27374,7851.jpg,141.84488,43.849304,815.3197,984.9339
27375,7852.jpg,253.4869,225.27899,751.134,955.50665
27376,7853.jpg,225.20038,162.7153,833.6965,919.6245
27377,7854.jpg,207.6536,149.88998,820.15625,969.35376
27378,7855.jpg,275.54825,172.84952,817.54846,1022.9823
27379,7856.jpg,233.41986,77.216675,911.70856,974.45166
27380,7857.jpg,252.39252,170.61069,781.56195,977.2925
27381,7858.jpg,311.4013,175.75204,819.8581,958.84204
27382,7859.jpg,253.67395,159.68423,795.50867,926.775
27383,786.jpg,265.49307,126.43173,798.48035,947.2759
27384,7860.jpg,219.80386,116.38599,783.80273,927.11084
27385,7861.jpg,221.88058,98.257965,797.6328,755.4324
27386,7862.jpg,175.96921,226.62311,733.478,973.835
27387,7863.jpg,240.96945,53.530426,827.9064,927.0807
27388,7864.jpg,162.41602,183.9877,780.84143,982.5536
27389,7865.jpg,264.94354,218.27274,750.702,898.17725
27390,7866.jpg,268.06625,184.08664,818.93884,984.34973
27391,7867.jpg,217.77725,283.09708,829.4769,931.1544
27392,7868.jpg,133.09808,177.75955,736.37744,954.155
27393,7869.jpg,278.77023,130.68344,804.57275,969.84595
27394,787.jpg,265.20914,109.51889,801.822,992.2239
27395,7870.jpg,272.13782,132.59735,855.3512,948.59015
27396,7871.jpg,210.58429,135.10526,740.8842,950.057
27397,7872.jpg,186.94467,161.88568,836.625,966.9605
27398,7873.jpg,280.64087,132.62,781.62366,977.4188
27399,7874.jpg,244.6218,210.29184,784.14856,896.4341
27400,7875.jpg,245.81271,72.606384,779.37476,1019.9439
27401,7876.jpg,260.26117,222.42557,763.7183,915.7361
27402,7877.jpg,295.84558,200.18924,778.24084,971.41943
27403,7878.jpg,131.18594,191.75198,648.0746,851.9137
27404,7879.jpg,220.84366,111.98425,825.18713,993.3656
27405,788.jpg,261.37292,121.53757,751.2106,978.8937
27406,7880.jpg,198.90112,160.60956,763.74426,1001.9958
27407,7881.jpg,258.50418,179.38666,869.2069,943.54694
27408,7882.jpg,222.49164,192.1979,890.4715,958.6218
27409,7883.jpg,182.9792,130.77551,682.7088,935.30115
27410,7884.jpg,114.30936,193.07004,729.3474,895.7007
27411,7885.jpg,229.38403,71.72406,801.313,959.7382
27412,7886.jpg,260.1493,151.53448,803.2241,998.0351
27413,7887.jpg,242.6001,236.01071,711.2981,820.7505
27414,7888.jpg,283.38297,202.5527,799.3762,881.7423
27415,7889.jpg,198.50877,154.04193,681.4956,953.9195
27416,789.jpg,293.08423,152.70157,777.6981,932.8988
27417,7890.jpg,224.14597,200.08377,796.14294,935.23096
27418,7891.jpg,236.98267,164.31494,804.45996,944.3546
27419,7892.jpg,236.82266,172.84805,782.9701,936.6301
27420,7893.jpg,283.39282,210.97455,780.09045,933.09674
27421,7894.jpg,312.1559,180.34323,931.56165,958.1366
27422,7895.jpg,290.30862,151.56189,821.2827,899.0211
27423,7896.jpg,205.88611,46.824158,779.4355,991.14056
27424,7897.jpg,240.13525,117.10492,985.67896,988.58746
27425,7898.jpg,263.08826,92.507355,813.6758,968.28796
27426,7899.jpg,220.72006,140.85535,855.8058,988.56335
27427,79.jpg,167.24988,197.59253,756.69006,961.44385
27428,790.jpg,228.7969,94.15701,800.2738,954.91675
27429,7900.jpg,297.43423,162.69504,690.46094,954.8319
27430,7901.jpg,174.05591,231.2002,677.8447,895.82007
27431,7902.jpg,299.20734,191.46426,848.013,920.32263
27432,7903.jpg,271.9769,182.90396,788.78906,995.34705
27433,7904.jpg,189.60355,221.28207,772.265,951.05994
27434,7905.jpg,243.36179,123.00574,768.8353,982.27295
27435,7906.jpg,160.93948,167.53119,775.35657,931.11993
27436,7907.jpg,206.49026,180.26456,761.694,923.45374
27437,7908.jpg,102.28903,199.41321,671.4453,903.4431
27438,7909.jpg,253.8201,152.94846,844.75867,994.35876
27439,791.jpg,213.62778,180.87878,775.0708,967.1902
27440,7910.jpg,322.7339,141.70276,908.5631,948.053
27441,7911.jpg,168.60107,158.63657,701.51245,954.6172
27442,7912.jpg,279.89932,257.84387,760.7787,946.8904
27443,7913.jpg,345.65363,158.3028,845.3775,948.4532
27444,7914.jpg,179.23407,217.17715,757.3909,961.5491
27445,7916.jpg,186.05383,141.95786,773.6594,930.8303
27446,7917.jpg,215.60025,150.82526,767.75,947.9554
27447,7918.jpg,253.07574,198.13657,804.748,951.2363
27448,7919.jpg,203.49054,157.25473,786.9611,945.97107
27449,792.jpg,259.24576,117.82703,818.3373,925.8607
27450,7920.jpg,260.87436,143.61978,778.1714,977.8705
27451,7921.jpg,249.11414,160.41803,854.08936,904.2375
27452,7922.jpg,229.35327,133.33786,843.3855,980.82654
27453,7923.jpg,296.7914,115.25351,849.85,1001.52966
27454,7924.jpg,208.25366,108.09149,779.7569,967.4183
27455,7925.jpg,260.0102,140.59293,815.4931,972.09814
27456,7926.jpg,188.6228,154.61737,739.1538,934.7376
27457,7927.jpg,229.80753,87.630035,824.4994,953.4269
27458,7928.jpg,256.39432,214.26929,885.90234,972.166
27459,7929.jpg,196.49463,183.23181,712.60175,947.07874
27460,793.jpg,293.61047,133.30283,732.6742,1015.2118
27461,7930.jpg,248.17084,94.44113,804.61444,1010.64307
27462,7931.jpg,263.45898,72.89575,726.0988,1040.6825
27463,7932.jpg,271.28183,177.10004,832.11316,967.5092
27464,7933.jpg,250.71896,193.7714,785.85803,989.3412
27465,7934.jpg,218.87946,208.12027,753.7847,932.4503
27466,7935.jpg,270.66763,177.22455,805.05505,933.78827
27467,7936.jpg,231.48093,105.43262,822.8342,973.4087
27468,7937.jpg,173.34799,163.94229,759.97864,927.01086
27469,7938.jpg,267.31354,137.86768,779.19684,909.9979
27470,7939.jpg,264.07434,112.24481,784.5344,979.0511
27471,794.jpg,245.64441,165.44824,800.1156,901.44006
27472,7940.jpg,194.46127,90.68439,774.75854,943.5848
27473,7941.jpg,239.60062,99.11481,777.7687,915.0859
27474,7942.jpg,146.33865,166.80496,750.9608,930.77856
27475,7943.jpg,223.24689,130.64093,790.46027,984.3735
27476,7944.jpg,210.74612,105.29794,843.749,932.3013
27477,7945.jpg,290.8304,151.93362,829.13293,979.0077
27478,7946.jpg,182.67017,200.35541,721.05774,928.15094
27479,7947.jpg,247.29492,133.85648,866.69495,978.95593
27480,7948.jpg,159.25595,178.86276,788.67065,853.20557
27481,7949.jpg,192.79935,158.23727,837.96484,1013.8845
27482,795.jpg,262.9841,183.46008,776.4999,916.23926
27483,7950.jpg,89.29425,228.41129,724.9285,929.2926
27484,7951.jpg,236.48096,68.5856,841.64014,1011.97107
27485,7952.jpg,167.7171,6.48761,797.6845,1053.6716
27486,7953.jpg,189.88351,139.91412,785.0897,984.1257
27487,7954.jpg,271.03278,99.01868,767.54083,961.58374
27488,7955.jpg,177.44946,178.9361,857.8248,919.0784
27489,7956.jpg,253.71179,57.05661,799.15796,984.71704
27490,7957.jpg,206.69025,136.33087,797.5756,969.4124
27491,7958.jpg,199.75635,197.53052,894.709,936.30457
27492,7959.jpg,229.86581,257.162,778.3635,987.3977
27493,796.jpg,208.73807,130.095,768.74927,953.85205
27494,7960.jpg,257.1484,164.83566,769.36206,945.1593
27495,7961.jpg,239.2998,198.10684,779.6354,975.95386
27496,7962.jpg,220.32065,170.68912,807.5697,991.1925
27497,7963.jpg,266.0025,140.70193,813.70807,912.66394
27498,7964.jpg,218.36887,110.97974,838.36633,1001.29675
27499,7965.jpg,204.42007,255.81952,803.7637,975.05865
27500,7966.jpg,220.72366,135.24731,799.2555,1029.3093
27501,7967.jpg,219.07153,202.12064,830.2677,940.6919
27502,7968.jpg,240.99118,149.07382,831.20703,1007.07056
27503,7969.jpg,261.0908,192.88062,751.7965,979.0531
27504,797.jpg,290.4563,119.61719,872.15686,980.83203
27505,7970.jpg,227.72487,185.393,731.34094,961.4921
27506,7971.jpg,271.7618,113.69098,723.9828,994.3405
27507,7972.jpg,318.79678,69.87494,862.7709,885.38617
27508,7973.jpg,241.41223,174.40558,820.6598,911.51215
